Policy_ID,Customer_ID,Date_of_Birth,Full_License_Issue_Date,Vehicle_Type,Vehicle_Year
POL_092087,CUST_67177,1972-10-17,1996-07-15,Sedan,2008
POL_092088,CUST_63951,1961-03-02,1986-02-14,Truck,2015
POL_092089,CUST_71444,1968-05-04,1988-02-02,SUV,2006
POL_092090,CUST_82270,1960-04-12,1983-11-27,Sedan,2018
POL_092091,CUST_26651,1999-06-08,2018-03-02,Hatchback,2017
POL_092092,CUST_57016,1946-11-09,1965-10-16,Truck,2013
POL_092093,CUST_27845,1953-01-29,1973-04-07,SUV,2003
POL_092094,CUST_82885,1960-06-23,1984-09-19,Sedan,2008
POL_092095,CUST_14645,2001-01-10,2019-06-13,Sedan,2011
POL_092096,CUST_32839,1940-09-26,1962-06-17,Sports_Car,2005
POL_092097,CUST_24932,1987-09-20,2011-11-06,Hatchback,2022
POL_092098,CUST_81602,1973-04-18,1995-04-23,SUV,2018
POL_092099,CUST_96961,1957-01-27,1981-03-02,Hatchback,2017
POL_092100,CUST_59361,1960-07-01,1978-09-08,Sedan,2006
POL_092101,CUST_14452,1982-09-11,2005-10-19,Sedan,2019
POL_092102,CUST_92406,1950-02-09,1972-05-04,Minivan,2011
POL_092103,CUST_99357,1958-05-31,1982-10-05,Truck,2006
POL_092104,CUST_34412,1959-01-15,1982-11-20,Truck,2012
POL_092105,CUST_33279,1981-10-31,2001-01-26,Sedan,2021
POL_092106,CUST_88123,2000-10-01,2020-02-02,Sedan,2015
POL_092107,CUST_81780,1944-10-09,1967-05-22,Sedan,2012
POL_092108,CUST_05936,1964-06-15,1984-02-12,Sedan,2022
POL_092109,CUST_99120,1951-07-22,1971-05-24,SUV,2008
POL_092110,CUST_93564,1975-03-10,1997-07-12,Hatchback,2016
POL_092111,CUST_55935,1965-08-23,1984-02-02,Truck,2006
POL_092112,CUST_19956,1974-03-16,1997-12-31,Truck,2011
POL_092113,CUST_18433,2001-06-25,2019-10-24,Hatchback,2003
POL_092114,CUST_85678,1994-12-26,2018-02-06,Sedan,2018
POL_092115,CUST_51215,2001-09-02,2020-06-15,Sedan,2012
POL_092116,CUST_76624,1997-11-05,2020-06-09,SUV,2006
POL_092117,CUST_21576,1988-05-11,2006-12-13,Truck,2015
POL_092118,CUST_31837,1977-03-20,2001-08-20,SUV,2008
POL_092119,CUST_12473,1973-05-22,1997-02-08,SUV,2017
POL_092120,CUST_80717,1941-10-18,1959-11-07,Truck,2011
POL_092121,CUST_16610,1992-08-22,2015-05-12,Hatchback,2005
POL_092122,CUST_56824,1946-10-04,1969-10-25,Truck,2011
POL_092123,CUST_86314,2001-11-28,2024-07-16,Sports_Car,2006
POL_092124,CUST_27463,1960-10-14,1983-09-02,SUV,2021
POL_092125,CUST_28424,1954-12-12,1978-04-27,Truck,2006
POL_092126,CUST_73834,1981-12-31,2002-01-05,Truck,2003
POL_092127,CUST_26884,1940-02-13,1960-10-04,SUV,2004
POL_092128,CUST_20413,1940-02-21,1958-06-19,Hatchback,2012
POL_092129,CUST_41619,1947-05-22,1969-08-22,Sedan,2019
POL_092130,CUST_91152,1947-06-18,1968-07-19,Hatchback,2013
POL_092131,CUST_30322,1982-06-07,2003-11-01,Truck,2014
POL_092132,CUST_93298,1977-05-18,1995-10-29,Sedan,2017
POL_092133,CUST_99838,1988-05-15,2009-05-12,SUV,2004
POL_092134,CUST_10612,1989-08-12,2008-11-27,Sedan,2005
POL_092135,CUST_56124,1950-12-07,1970-07-07,Sedan,2009
POL_092136,CUST_52477,1997-03-27,2015-12-29,Sedan,2016
POL_092137,CUST_01677,1983-10-05,2002-08-14,Minivan,2011
POL_092138,CUST_50051,1941-04-06,1963-05-17,Sedan,2013
POL_092139,CUST_31395,1980-05-15,1999-11-10,Sedan,2003
POL_092140,CUST_81326,1954-10-14,1973-12-27,SUV,2021
POL_092141,CUST_36089,1950-09-16,1973-08-14,Sedan,2004
POL_092142,CUST_81915,1973-06-18,1996-10-08,Truck,2006
POL_092143,CUST_86593,1991-05-03,2012-02-22,SUV,2019
POL_092144,CUST_16137,1961-02-12,1981-07-01,Truck,2010
POL_092145,CUST_30970,1988-11-03,2011-04-16,Truck,2004
POL_092146,CUST_88557,1966-05-11,1989-05-22,Truck,2010
POL_092147,CUST_25340,1973-09-15,1995-05-06,Truck,2006
POL_092148,CUST_85051,1980-07-18,1999-04-24,Sedan,2004
POL_092149,CUST_69357,1979-06-03,2000-03-03,SUV,2005
POL_092150,CUST_81426,1949-06-16,1968-09-28,SUV,2011
POL_092151,CUST_22080,1958-10-02,1981-09-10,SUV,2007
POL_092152,CUST_04493,1997-12-24,2021-02-19,Sedan,2004
POL_092153,CUST_18805,1967-05-18,1989-01-16,Sedan,2019
POL_092154,CUST_56837,1992-07-05,2013-10-20,SUV,2003
POL_092155,CUST_78916,1951-11-26,1976-09-20,Hatchback,2006
POL_092156,CUST_48306,1950-01-12,1969-02-26,SUV,2012
POL_092157,CUST_38328,1986-08-19,2007-02-28,Hatchback,2022
POL_092158,CUST_25910,1999-09-03,2023-11-01,Sedan,2018
POL_092159,CUST_73952,1982-05-04,2001-05-18,Truck,2014
POL_092160,CUST_96535,1950-11-25,1971-12-24,SUV,2019
POL_092161,CUST_87566,1977-10-15,1998-07-22,Hatchback,2021
POL_092162,CUST_99623,1947-05-30,1969-08-24,Sedan,2014
POL_092163,CUST_63605,1998-06-19,2021-03-01,Truck,2013
POL_092164,CUST_18254,1968-04-24,1989-12-07,Sedan,2017
POL_092165,CUST_25718,1942-01-07,1963-02-13,Truck,2011
POL_092166,CUST_68857,1998-06-24,2020-10-04,Hatchback,2014
POL_092167,CUST_54960,1997-04-01,2020-11-23,Sedan,2020
POL_092168,CUST_48868,1987-04-12,2008-09-17,SUV,2018
POL_092169,CUST_51150,1985-05-31,2006-03-25,Hatchback,2007
POL_092170,CUST_14011,1984-05-11,2007-08-24,Sedan,2008
POL_092171,CUST_24949,1961-06-16,1983-01-21,SUV,2018
POL_092172,CUST_92711,1951-11-07,1972-12-24,Sedan,2020
POL_092173,CUST_13370,1950-02-21,1970-01-03,SUV,2017
POL_092174,CUST_45584,1940-05-24,1964-10-21,Sedan,2003
POL_092175,CUST_56619,1978-09-05,2003-07-05,Truck,2019
POL_092176,CUST_36491,1989-10-22,2014-01-13,SUV,2005
POL_092177,CUST_11345,1995-09-14,2017-05-16,Sedan,2012
POL_092178,CUST_08326,1959-05-27,1983-02-26,Sports_Car,2005
POL_092179,CUST_77619,1994-05-11,2013-06-24,Hatchback,2016
POL_092180,CUST_35962,1945-09-25,1967-03-22,Sports_Car,2015
POL_092181,CUST_47453,1984-02-02,2008-03-16,Sedan,2007
POL_092182,CUST_86106,1973-11-17,1994-07-06,SUV,2013
POL_092183,CUST_12659,1979-08-18,2003-04-14,SUV,2022
POL_092184,CUST_89895,1960-06-16,1982-10-14,Sedan,2014
POL_092185,CUST_82349,1940-10-07,1964-11-02,SUV,2003
POL_092186,CUST_23292,1993-11-02,2014-06-07,Hatchback,2009
POL_092187,CUST_91935,1992-07-21,2015-06-17,Sports_Car,2016
POL_092188,CUST_83465,1999-07-17,2021-07-07,SUV,2022
POL_092189,CUST_60679,1972-08-13,1995-01-15,Sedan,2020
POL_092190,CUST_92827,1974-05-29,1994-11-23,Sedan,2011
POL_092191,CUST_87786,1991-03-18,2010-06-22,SUV,2017
POL_092192,CUST_42165,1994-05-07,2018-03-04,Sedan,2018
POL_092193,CUST_82122,1981-10-24,2002-05-02,Sports_Car,2015
POL_092194,CUST_85114,1989-11-04,2008-12-10,SUV,2014
POL_092195,CUST_39991,1975-07-07,1995-01-31,Sedan,2008
POL_092196,CUST_95669,1979-04-09,1998-12-26,Truck,2003
POL_092197,CUST_23922,1961-08-31,1984-10-19,Hatchback,2022
POL_092198,CUST_81958,1985-10-31,2004-10-13,Hatchback,2008
POL_092199,CUST_45887,1954-08-08,1975-01-26,Sedan,2020
POL_092200,CUST_52538,1950-03-19,1973-02-04,Hatchback,2016
POL_092201,CUST_45956,1994-03-11,2013-10-22,Sedan,2014
POL_092202,CUST_36360,1953-03-20,1977-04-09,SUV,2014
POL_092203,CUST_81247,1941-02-26,1959-05-30,Sedan,2005
POL_092204,CUST_74950,1998-02-01,2017-04-12,Sedan,2022
POL_092205,CUST_62868,1964-06-07,1983-03-13,Sedan,2017
POL_092206,CUST_83564,1980-02-24,2003-01-25,SUV,2014
POL_092207,CUST_63757,1962-04-17,1987-03-30,Hatchback,2010
POL_092208,CUST_89207,1971-09-01,1996-01-25,SUV,2004
POL_092209,CUST_79869,1981-02-09,2003-09-13,Sedan,2014
POL_092210,CUST_47064,1967-09-07,1988-03-30,Sedan,2015
POL_092211,CUST_87783,1962-10-02,1983-05-10,Minivan,2003
POL_092212,CUST_50487,1979-05-29,2001-08-03,Sedan,2019
POL_092213,CUST_50792,1978-10-19,2001-07-30,SUV,2008
POL_092214,CUST_88729,1952-10-12,1975-09-15,Sedan,2006
POL_092215,CUST_74713,1961-01-08,1985-01-19,Truck,2008
POL_092216,CUST_70043,1960-11-23,1984-09-05,SUV,2014
POL_092217,CUST_62398,1984-06-10,2006-04-28,SUV,2012
POL_092218,CUST_67869,1949-08-13,1973-11-22,SUV,2004
POL_092219,CUST_16674,1967-04-20,1985-05-05,Sedan,2004
POL_092220,CUST_17780,1986-01-02,2010-03-17,Sedan,2014
POL_092221,CUST_34132,1958-05-01,1981-07-20,Minivan,2007
POL_092222,CUST_79755,1997-03-23,2020-07-05,Sedan,2006
POL_092223,CUST_40214,1981-11-25,2003-08-04,Hatchback,2007
POL_092224,CUST_33002,1980-11-28,2002-09-25,Sports_Car,2022
POL_092225,CUST_90062,1962-09-14,1981-05-03,Sports_Car,2011
POL_092226,CUST_81231,1952-11-06,1977-06-27,SUV,2004
POL_092227,CUST_40531,1957-03-30,1977-08-22,Sedan,2021
POL_092228,CUST_27847,1997-04-10,2020-07-27,Sedan,2014
POL_092229,CUST_78818,1945-11-13,1964-01-19,Sedan,2020
POL_092230,CUST_92068,1960-04-13,1980-09-06,Sedan,2021
POL_092231,CUST_67332,1978-01-20,2002-11-28,SUV,2012
POL_092232,CUST_21315,1994-12-18,2015-11-09,Hatchback,2018
POL_092233,CUST_88077,1969-01-27,1990-05-24,Sedan,2014
POL_092234,CUST_15913,1956-08-05,1976-08-02,Truck,2018
POL_092235,CUST_79035,1985-03-25,2009-02-21,SUV,2020
POL_092236,CUST_81619,1976-04-09,2001-02-08,Sedan,2012
POL_092237,CUST_03777,1957-08-27,1981-06-30,Sedan,2014
POL_092238,CUST_06293,1955-01-31,1977-06-07,SUV,2013
POL_092239,CUST_17662,1967-02-05,1987-12-15,Sports_Car,2010
POL_092240,CUST_14102,1958-03-29,1977-10-27,Hatchback,2007
POL_092241,CUST_21854,1972-05-27,1991-04-03,SUV,2003
POL_092242,CUST_95292,1992-01-03,2013-09-25,Sedan,2003
POL_092243,CUST_35259,1984-09-23,2005-12-22,Truck,2020
POL_092244,CUST_98211,1993-01-10,2013-07-13,Sedan,2022
POL_092245,CUST_04862,1943-04-17,1963-09-30,SUV,2009
POL_092246,CUST_06288,1988-01-15,2011-06-26,Sedan,2011
POL_092247,CUST_13164,1985-01-15,2009-09-08,Sedan,2011
POL_092248,CUST_33745,1992-10-31,2016-07-10,Truck,2012
POL_092249,CUST_11055,1987-08-12,2007-09-10,Truck,2019
POL_092250,CUST_67216,1950-11-13,1970-02-28,Sports_Car,2013
POL_092251,CUST_48993,1963-10-25,1988-02-28,Sedan,2013
POL_092252,CUST_69852,1941-03-09,1959-08-31,Truck,2022
POL_092253,CUST_92329,1951-10-19,1974-06-30,Sedan,2007
POL_092254,CUST_55714,1964-09-05,1987-01-22,SUV,2011
POL_092255,CUST_49803,1942-06-13,1962-01-28,Sedan,2015
POL_092256,CUST_06871,1994-11-01,2018-11-21,Sedan,2015
POL_092257,CUST_41764,1971-03-17,1991-06-25,SUV,2007
POL_092258,CUST_17888,1959-01-07,1982-08-08,Sedan,2005
POL_092259,CUST_35424,1960-07-22,1980-06-04,Minivan,2018
POL_092260,CUST_45786,1995-05-28,2015-12-03,Sedan,2004
POL_092261,CUST_78276,1982-02-12,2002-03-28,Sports_Car,2019
POL_092262,CUST_12918,1965-03-13,1987-07-14,SUV,2004
POL_092263,CUST_14274,1970-06-09,1988-09-19,Sedan,2012
POL_092264,CUST_44798,1949-02-09,1973-03-22,Sedan,2005
POL_092265,CUST_45117,1989-11-21,2013-08-15,SUV,2012
POL_092266,CUST_61104,1990-07-23,2008-08-30,Sedan,2011
POL_092267,CUST_57998,1975-01-03,1997-03-10,Sedan,2004
POL_092268,CUST_67662,1959-08-04,1979-06-09,SUV,2016
POL_092269,CUST_12999,1960-03-07,1981-10-07,SUV,2021
POL_092270,CUST_36742,1950-11-28,1974-05-05,Sedan,2009
POL_092271,CUST_62732,1987-08-14,2009-01-22,Sedan,2014
POL_092272,CUST_77509,1943-07-27,1962-11-26,Hatchback,2017
POL_092273,CUST_24215,1980-07-01,1999-04-29,Hatchback,2007
POL_092274,CUST_77745,1948-06-14,1970-10-02,Sedan,2015
POL_092275,CUST_86375,1967-02-05,1990-01-09,Truck,2013
POL_092276,CUST_02498,1978-05-03,1999-07-15,Sedan,2022
POL_092277,CUST_17401,2000-06-26,2021-05-30,SUV,2018
POL_092278,CUST_18938,1952-09-10,1970-10-12,SUV,2016
POL_092279,CUST_37511,1958-02-21,1981-05-14,Sedan,2011
POL_092280,CUST_63634,1975-02-10,1999-02-05,SUV,2021
POL_092281,CUST_30448,1987-08-19,2007-09-09,SUV,2010
POL_092282,CUST_56681,1949-05-19,1968-11-10,Sedan,2013
POL_092283,CUST_53782,1957-06-22,1981-02-21,Hatchback,2009
POL_092284,CUST_88647,1944-08-05,1969-07-22,SUV,2008
POL_092285,CUST_57586,1974-02-12,1998-04-02,Truck,2014
POL_092286,CUST_94003,1988-07-10,2006-11-29,Sedan,2019
POL_092287,CUST_70533,1982-08-23,2002-03-27,SUV,2020
POL_092288,CUST_61475,1998-10-11,2021-11-25,Sedan,2015
POL_092289,CUST_25246,1959-10-10,1978-06-12,Sedan,2016
POL_092290,CUST_24839,1982-07-25,2001-07-07,Hatchback,2015
POL_092291,CUST_12727,1960-06-27,1979-06-25,Sedan,2020
POL_092292,CUST_88406,1990-08-11,2013-05-05,Truck,2006
POL_092293,CUST_18848,1981-12-18,2003-11-26,Sedan,2003
POL_092294,CUST_14899,1969-12-03,1988-06-20,Truck,2012
POL_092295,CUST_28600,2001-07-13,2023-05-05,Sedan,2016
POL_092296,CUST_80451,1979-05-21,2002-02-10,Sedan,2014
POL_092297,CUST_89747,1957-08-10,1979-02-15,Hatchback,2011
POL_092298,CUST_46287,1993-11-14,2015-12-29,Sedan,2003
POL_092299,CUST_12995,1955-11-07,1977-10-24,Truck,2019
POL_092300,CUST_98230,1961-04-05,1980-09-03,Sedan,2015
POL_092301,CUST_33887,2000-07-16,2021-10-02,Sedan,2022
POL_092302,CUST_77013,1949-12-25,1972-11-09,Hatchback,2005
POL_092303,CUST_63165,1991-09-22,2015-03-09,Sedan,2012
POL_092304,CUST_59399,1984-11-09,2009-08-23,Sedan,2022
POL_092305,CUST_09433,1950-01-29,1974-07-28,Hatchback,2018
POL_092306,CUST_83396,1973-01-20,1994-10-14,Hatchback,2012
POL_092307,CUST_20687,1995-10-06,2014-12-24,SUV,2015
POL_092308,CUST_61456,1990-12-12,2009-04-16,Truck,2022
POL_092309,CUST_18039,1943-03-31,1961-12-08,Sedan,2022
POL_092310,CUST_32273,1999-04-30,2020-12-20,SUV,2005
POL_092311,CUST_37056,1979-09-14,2000-12-07,Minivan,2005
POL_092312,CUST_55065,1964-01-02,1987-04-25,Truck,2013
POL_092313,CUST_97008,1959-03-21,1983-01-09,Sedan,2022
POL_092314,CUST_46681,1993-10-24,2012-08-22,SUV,2006
POL_092315,CUST_62666,1991-03-23,2012-08-31,SUV,2019
POL_092316,CUST_94543,1985-10-21,2008-04-11,Sedan,2004
POL_092317,CUST_80180,1981-02-23,1999-04-27,Sports_Car,2014
POL_092318,CUST_96803,1958-04-15,1978-09-22,SUV,2016
POL_092319,CUST_60791,1970-08-14,1991-09-24,Sedan,2007
POL_092320,CUST_79903,1974-04-15,1996-08-15,Minivan,2010
POL_092321,CUST_87350,1946-08-04,1967-05-24,SUV,2021
POL_092322,CUST_21600,1950-06-20,1975-05-11,Minivan,2014
POL_092323,CUST_47470,1942-11-26,1961-06-04,SUV,2009
POL_092324,CUST_53701,1992-02-18,2012-08-15,Sedan,2010
POL_092325,CUST_16352,1997-09-23,2017-04-28,Truck,2012
POL_092326,CUST_80561,1971-08-21,1992-09-12,Truck,2006
POL_092327,CUST_03427,1955-07-28,1976-01-24,Sedan,2022
POL_092328,CUST_43404,1968-02-07,1991-12-17,SUV,2018
POL_092329,CUST_54060,1990-03-20,2013-04-22,Sedan,2017
POL_092330,CUST_76308,1963-06-21,1982-09-04,SUV,2019
POL_092331,CUST_01474,1961-09-09,1980-12-08,SUV,2006
POL_092332,CUST_99198,2001-06-30,2020-07-10,Sports_Car,2013
POL_092333,CUST_49121,1983-04-28,2002-11-23,SUV,2022
POL_092334,CUST_82940,1964-11-12,1988-02-24,Minivan,2011
POL_092335,CUST_76704,1947-01-16,1967-06-11,SUV,2020
POL_092336,CUST_54638,1942-03-07,1960-12-04,SUV,2019
POL_092337,CUST_70251,1949-03-02,1973-06-11,Sedan,2012
POL_092338,CUST_94519,2001-03-06,2022-03-15,SUV,2017
POL_092339,CUST_58584,1943-12-17,1967-02-14,SUV,2013
POL_092340,CUST_32345,1991-11-18,2012-09-24,Hatchback,2009
POL_092341,CUST_37614,1988-04-11,2009-01-05,SUV,2014
POL_092342,CUST_89021,1996-12-27,2017-04-12,SUV,2012
POL_092343,CUST_23897,1957-07-07,1981-01-01,Hatchback,2015
POL_092344,CUST_91431,1970-06-02,1990-04-17,Sports_Car,2014
POL_092345,CUST_77165,1968-12-30,1989-01-07,Hatchback,2019
POL_092346,CUST_16638,1989-10-04,2013-06-26,Hatchback,2014
POL_092347,CUST_12968,1957-07-08,1975-11-15,SUV,2003
POL_092348,CUST_41809,1970-02-12,1990-10-09,Minivan,2008
POL_092349,CUST_65298,1952-02-01,1973-09-06,Sedan,2015
POL_092350,CUST_02069,1973-10-25,1993-06-28,Sedan,2007
POL_092351,CUST_93928,1955-10-26,1976-07-22,Sedan,2019
POL_092352,CUST_85025,1956-07-19,1978-12-04,Sports_Car,2006
POL_092353,CUST_77415,1972-09-07,1993-11-20,Hatchback,2005
POL_092354,CUST_61033,1972-08-22,1994-12-07,Sports_Car,2011
POL_092355,CUST_35754,1977-03-06,1995-10-12,Sedan,2017
POL_092356,CUST_57254,1953-04-05,1976-04-22,Truck,2014
POL_092357,CUST_49888,1947-01-27,1970-10-04,Sedan,2007
POL_092358,CUST_65800,1995-10-05,2018-01-30,Hatchback,2019
POL_092359,CUST_45473,1973-10-27,1994-08-01,Truck,2019
POL_092360,CUST_82937,1972-11-06,1992-12-09,Sedan,2014
POL_092361,CUST_68561,1996-04-13,2020-02-07,SUV,2009
POL_092362,CUST_11307,1945-11-29,1965-09-15,SUV,2014
POL_092363,CUST_63510,2000-09-07,2020-03-14,SUV,2019
POL_092364,CUST_13016,1951-11-15,1976-02-20,Minivan,2016
POL_092365,CUST_02634,1978-02-21,2001-02-06,Truck,2010
POL_092366,CUST_37667,1993-06-24,2014-12-22,Truck,2013
POL_092367,CUST_59167,1976-05-23,1996-03-03,SUV,2014
POL_092368,CUST_43163,1980-11-11,2001-07-24,Sedan,2014
POL_092369,CUST_43882,1948-09-10,1972-05-05,Sedan,2022
POL_092370,CUST_72126,1976-12-29,1995-02-12,Sedan,2010
POL_092371,CUST_08886,1954-08-06,1973-06-28,Truck,2018
POL_092372,CUST_04169,1953-11-01,1974-03-04,Hatchback,2007
POL_092373,CUST_63169,1982-02-17,2006-11-06,Hatchback,2009
POL_092374,CUST_11638,1942-12-18,1962-08-08,Sedan,2006
POL_092375,CUST_96359,1973-04-06,1997-02-21,Sedan,2022
POL_092376,CUST_42485,1987-08-11,2011-09-04,Sedan,2017
POL_092377,CUST_19037,1967-12-21,1986-11-25,Hatchback,2007
POL_092378,CUST_23149,1946-11-04,1969-09-30,SUV,2020
POL_092379,CUST_57150,1988-09-29,2009-02-12,Hatchback,2016
POL_092380,CUST_63714,1986-08-05,2009-01-26,SUV,2017
POL_092381,CUST_76053,1969-02-21,1990-12-10,Sedan,2007
POL_092382,CUST_41284,1969-04-02,1993-05-26,SUV,2004
POL_092383,CUST_46189,1981-11-14,2003-05-06,Truck,2005
POL_092384,CUST_45596,1957-10-07,1976-04-20,Sedan,2009
POL_092385,CUST_41568,1988-09-20,2011-07-02,Truck,2022
POL_092386,CUST_53332,1998-08-03,2023-02-27,Sports_Car,2016
POL_092387,CUST_63109,1952-07-23,1972-09-12,Truck,2019
POL_092388,CUST_16757,1955-06-02,1978-10-11,Sedan,2006
POL_092389,CUST_88288,2000-06-07,2020-06-19,SUV,2004
POL_092390,CUST_09683,1945-03-23,1968-08-13,Sedan,2005
POL_092391,CUST_62860,1947-03-26,1970-02-27,Hatchback,2013
POL_092392,CUST_22161,1985-10-11,2005-04-04,Hatchback,2019
POL_092393,CUST_62263,1961-09-01,1983-05-30,Sedan,2004
POL_092394,CUST_29933,1983-04-07,2006-11-14,Sedan,2019
POL_092395,CUST_63839,1944-01-07,1963-11-16,SUV,2020
POL_092396,CUST_33961,1941-02-14,1964-05-30,SUV,2012
POL_092397,CUST_53006,1961-05-03,1982-06-08,SUV,2017
POL_092398,CUST_85728,1978-06-16,2001-08-18,Truck,2020
POL_092399,CUST_05958,1965-06-11,1984-06-25,Minivan,2014
POL_092400,CUST_39190,1955-12-03,1980-06-22,Sedan,2008
POL_092401,CUST_77722,1961-05-06,1980-08-24,SUV,2017
POL_092402,CUST_26773,1973-12-30,1995-01-16,Sedan,2015
POL_092403,CUST_47240,1961-01-09,1985-11-01,Sedan,2011
POL_092404,CUST_90914,1956-02-19,1976-06-23,SUV,2013
POL_092405,CUST_86034,1973-07-12,1994-04-24,Truck,2013
POL_092406,CUST_40775,1960-02-25,1978-06-30,Hatchback,2006
POL_092407,CUST_18949,1955-04-02,1973-05-05,Sedan,2014
POL_092408,CUST_32983,1980-09-04,2001-04-16,Hatchback,2005
POL_092409,CUST_06404,1978-11-12,1998-06-29,Truck,2006
POL_092410,CUST_71738,1966-08-09,1989-01-05,Sedan,2013
POL_092411,CUST_67514,2000-06-22,2019-12-24,Sedan,2008
POL_092412,CUST_17848,1991-06-28,2016-02-19,Truck,2014
POL_092413,CUST_38592,1983-06-01,2001-10-28,Sedan,2005
POL_092414,CUST_87782,1968-08-21,1992-08-31,SUV,2016
POL_092415,CUST_87440,1978-02-01,2000-10-31,Sedan,2009
POL_092416,CUST_65447,1955-06-26,1979-09-28,Sedan,2007
POL_092417,CUST_11449,1945-08-27,1966-07-04,Sedan,2017
POL_092418,CUST_94320,1952-08-21,1971-02-14,SUV,2018
POL_092419,CUST_91970,1945-02-28,1966-06-15,Hatchback,2022
POL_092420,CUST_13402,1980-04-10,2000-10-27,Truck,2021
POL_092421,CUST_56649,1979-02-07,1998-07-06,SUV,2010
POL_092422,CUST_13577,1970-04-06,1990-02-04,Sedan,2016
POL_092423,CUST_32007,1983-03-26,2004-07-23,Truck,2020
POL_092424,CUST_44183,1946-07-25,1967-05-25,Sedan,2003
POL_092425,CUST_92054,1978-10-15,1998-01-10,Minivan,2020
POL_092426,CUST_27599,1999-07-17,2023-02-20,Minivan,2010
POL_092427,CUST_74196,1969-05-16,1990-06-02,Sedan,2014
POL_092428,CUST_33195,1948-07-23,1972-08-13,SUV,2004
POL_092429,CUST_88856,1954-06-29,1973-08-08,Truck,2017
POL_092430,CUST_73396,1977-09-16,2000-06-05,Sedan,2020
POL_092431,CUST_21043,1995-11-20,2019-07-30,Hatchback,2011
POL_092432,CUST_31553,1959-02-09,1983-03-15,Hatchback,2009
POL_092433,CUST_95251,1954-01-28,1978-03-15,Sedan,2015
POL_092434,CUST_58874,1957-09-23,1978-08-01,Sedan,2021
POL_092435,CUST_81936,2000-08-22,2019-03-25,Sports_Car,2014
POL_092436,CUST_55910,1974-05-20,1997-02-17,Sedan,2019
POL_092437,CUST_03979,1985-04-14,2009-02-24,Sedan,2010
POL_092438,CUST_35532,1999-12-25,2023-02-13,Sedan,2014
POL_092439,CUST_95796,1973-05-03,1995-09-01,Hatchback,2015
POL_092440,CUST_58126,1995-02-19,2015-06-12,Truck,2004
POL_092441,CUST_46547,1948-05-24,1970-12-17,SUV,2009
POL_092442,CUST_27761,1948-09-08,1969-12-29,SUV,2006
POL_092443,CUST_41024,1983-11-24,2005-07-26,Hatchback,2017
POL_092444,CUST_51011,1996-11-09,2021-01-13,Sedan,2012
POL_092445,CUST_10497,1955-07-16,1978-08-10,Sedan,2022
POL_092446,CUST_56881,1954-11-24,1979-06-09,SUV,2019
POL_092447,CUST_09584,1955-06-05,1979-01-31,Hatchback,2010
POL_092448,CUST_23317,1979-02-15,2001-11-11,Minivan,2013
POL_092449,CUST_58834,1942-10-11,1961-02-02,Hatchback,2022
POL_092450,CUST_22279,1994-10-27,2019-08-03,Sedan,2008
POL_092451,CUST_91909,1991-02-23,2012-09-24,Sedan,2016
POL_092452,CUST_41764,1997-10-16,2018-01-14,Hatchback,2006
POL_092453,CUST_54580,1957-05-16,1978-05-25,Sedan,2013
POL_092454,CUST_84364,1943-10-11,1968-06-07,Hatchback,2003
POL_092455,CUST_86383,1989-03-30,2013-08-05,Sports_Car,2016
POL_092456,CUST_35681,1980-07-25,2001-07-06,Sports_Car,2005
POL_092457,CUST_08938,1981-05-17,2001-08-01,Hatchback,2018
POL_092458,CUST_02834,1990-02-03,2014-04-27,SUV,2010
POL_092459,CUST_80349,1995-09-16,2019-08-27,SUV,2008
POL_092460,CUST_83875,1961-06-08,1981-05-02,Sedan,2013
POL_092461,CUST_27141,2000-09-06,2018-10-29,SUV,2005
POL_092462,CUST_22761,1958-07-11,1977-07-10,Hatchback,2005
POL_092463,CUST_98932,1999-05-10,2019-03-02,Sedan,2012
POL_092464,CUST_38412,1977-06-04,1997-11-15,SUV,2021
POL_092465,CUST_09009,1985-01-22,2005-07-24,Sedan,2014
POL_092466,CUST_35454,1949-03-10,1967-08-19,SUV,2020
POL_092467,CUST_66542,1943-07-21,1963-01-24,Hatchback,2022
POL_092468,CUST_73586,1940-03-13,1962-05-03,SUV,2016
POL_092469,CUST_63444,1993-07-21,2012-09-02,Sports_Car,2010
POL_092470,CUST_65264,1992-01-02,2014-03-23,SUV,2022
POL_092471,CUST_07757,1985-12-04,2006-01-22,Sedan,2004
POL_092472,CUST_33506,1973-01-19,1997-06-10,SUV,2003
POL_092473,CUST_54599,1943-12-23,1966-01-03,Truck,2015
POL_092474,CUST_79683,1940-07-16,1963-04-01,Sports_Car,2013
POL_092475,CUST_44050,1990-04-15,2011-04-30,SUV,2011
POL_092476,CUST_19346,1964-05-31,1988-01-29,SUV,2014
POL_092477,CUST_62468,1965-08-14,1989-12-30,Minivan,2015
POL_092478,CUST_67805,1960-03-30,1984-07-04,Sedan,2004
POL_092479,CUST_73235,2001-05-20,2021-02-06,Sedan,2003
POL_092480,CUST_76547,1976-03-04,1997-07-26,Sedan,2021
POL_092481,CUST_25312,1999-05-13,2023-02-16,Truck,2009
POL_092482,CUST_36904,1940-01-24,1961-01-22,Sedan,2005
POL_092483,CUST_70747,1968-03-15,1987-12-17,Sedan,2020
POL_092484,CUST_40225,1987-04-08,2009-04-07,SUV,2004
POL_092485,CUST_39700,1974-10-19,1993-04-13,Hatchback,2021
POL_092486,CUST_11413,1984-11-23,2005-12-30,Sedan,2016
